listing_id,comments,review_scores_rating
42579711,Was the wprst experience ever ! I was in contact with host simce two weeks before booking and everything was good a few days before he contacted me to ask if I would need anything and i made sure that with the corona going on it wasnt canceled. The day for me to check in i troed texting and calling him and he ignored me when he finally answered he told me contact airbnb becauSe they canceled it. I finally get in touch with airbnb and they let me know it was NEVER canceled . This man is a shammmm hes out here to get your money !,40
42579711,Great and beautiful house! Exactly what I thought I was going to be renting. It was bittersweet to leave and the host was very helpful. I would definitely book this place again.,40
42603690,"Blanca doesn't care about State of Emergency declarations and is self serving in the extreme.

Don't expect anything other than minimum customer service.",20
42627101,"The listing setup is accurate. The unit is a basement apartment, located on third floor of the house. The house also lives in the house as well. 

The fridge is not new & was uncleaned (not as pictured). The whole unit was unclean, floors were dirty (not mopped or swept), bathroom mat, bathtub & toilet bowl was brown. Very dusty unit. A lot of cleaning products but it seemed like it wasn’t used to actually clean the unit. 

Host provided clean towels, sheets, and pillows.",40
42745736,Host requested to cancel hours before my reservation. Did not stay at the home. Not recommended for stay of other guests.,20
42840536,"This place is a complete mess , the pictures are very misleading close and shoes everywhere, entire how smells like cat stool and urine (deep smell like it’s embedded in the walls in floor) apart is so tight and crammed.the host is young and very inexperienced and accused me of being suspicious (theft) because I didn’t want to stay due to my asthma. Which made me feel she was a horrible individual to suggest to someone who only was in their apartment for 15mins . When I complained about the smell she didn’t even off to come and try to fix anything she just went on calling me a liar and theft. My first time using the app and it was a complete failure do to this woman",20
42925835,Make sure all comms are through airbnb,20
42933460,Your not getting what you see just know that it’s run down and filthy the photos do not match the room and the neighborhood isn’t the safest . I wouldn’t even recommend a 1 night stay here .,20
42938107,Didn’t stay...,20
42945604,Don't reserve false address,20
42951291,I didn't mind the location but It was the first Airbnb I ever rented in my life and it's a very dangerous time too be renting a place that does not have hot water! That is false advertisement and very dangerous! You mustn't advertise a place and say it has a private bathroom but forget too state there is no hot water too take a bath!! You should tell people the truth straight up instead of taking there money under false pretenses!!! What's the use of renting a place and you cant bathe because of no hot water especially during this world wide epidemic that is taking place at this time! I still think I deserve all my money back and the place is not quiet at night because the other guest that  are there are extremely loud after 11 at night no lie!!!,40
42951291,"The apartment is not bad, it’s in a great neighborhood you can pretty much walk everywhere. The guy who runs the place along side the lady is cool collective.
The lady is very rude she don’t know how to talk to her guest, she replies whenever she wants. The pots are all rusted up that you’ll have to double wash it before using it, n someone keeps walking in and out at midnight which is scary cuz you’ll have no idea on who is it sad part is they don’t have key for the front door instead they left a note saying don’t lock the door, she took the broom and dust pan making it hard to clean up n she don’t clean up everyday and I can’t either because there’s no broom to sweep. Lastly there’s no MICROWAVE. And when I told her, she responded with a screenshot and said it didn’t say microwave, yes it didn’t say microwave but it also did not say no microwave and why won’t there be one? That’s something that needs to be included at all time. But instead she said I should use the over or the stove by putting the food in one of the rusted pot every time I want to heat my food do you know how complicated that was for two weeks that means I spent 99% rewashing pots cuz I needed to heat up food how DISRESPECTFUL",40
